event_id,match,start_date,market_type,market_name,market_type_id,sport_market_id,selection,line,price,odd_id,odd_status,is_main_bet
17804834,Florida A&M Rattlers vs. Alabama A&M Bulldogs,2026-09-26T23:00:00Z,moneyline,Vainqueur (prolongations incluses),219,70793,Florida A&M Rattlers,,2.05,4558524577,0,False
17804834,Florida A&M Rattlers vs. Alabama A&M Bulldogs,2026-09-26T23:00:00Z,moneyline,Vainqueur (prolongations incluses),219,70793,Alabama A&M Bulldogs,,1.6667,4558524578,0,False
17804834,Florida A&M Rattlers vs. Alabama A&M Bulldogs,2026-09-26T23:00:00Z,spread,Handicap (inclus prolongations),223,70799,Florida A&M Rattlers (+2.5),2.5,1.8696,4560054840,0,True
17804834,Florida A&M Rattlers vs. Alabama A&M Bulldogs,2026-09-26T23:00:00Z,spread,Handicap (inclus prolongations),223,70799,Florida A&M Rattlers (+1.5),1.5,2.0,4558524905,7,False
17804834,Florida A&M Rattlers vs. Alabama A&M Bulldogs,2026-09-26T23:00:00Z,spread,Handicap (inclus prolongations),223,70799,Alabama A&M Bulldogs (-1.5),1.5,1.7143,4558524906,7,False
17804834,Florida A&M Rattlers vs. Alabama A&M Bulldogs,2026-09-26T23:00:00Z,spread,Handicap (inclus prolongations),223,70799,Alabama A&M Bulldogs (-2.5),2.5,1.8,4560054841,0,True
17804834,Florida A&M Rattlers vs. Alabama A&M Bulldogs,2026-09-26T23:00:00Z,total,Total (prolongations incluses),225,70803,Plus de 50.5,50.5,1.7143,4561610055,7,False
17804834,Florida A&M Rattlers vs. Alabama A&M Bulldogs,2026-09-26T23:00:00Z,total,Total (prolongations incluses),225,70803,Moins de 50.5,50.5,2.0,4561610056,7,False
17804834,Florida A&M Rattlers vs. Alabama A&M Bulldogs,2026-09-26T23:00:00Z,total,Total (prolongations incluses),225,70803,Plus de 49.5,49.5,1.6667,4558524907,7,False
17804834,Florida A&M Rattlers vs. Alabama A&M Bulldogs,2026-09-26T23:00:00Z,total,Total (prolongations incluses),225,70803,Moins de 49.5,49.5,2.1,4558524908,7,False
17804834,Florida A&M Rattlers vs. Alabama A&M Bulldogs,2026-09-26T23:00:00Z,total,Total (prolongations incluses),225,70803,Plus de 52.5,52.5,1.8696,4562346733,0,True
17804834,Florida A&M Rattlers vs. Alabama A&M Bulldogs,2026-09-26T23:00:00Z,total,Total (prolongations incluses),225,70803,Moins de 52.5,52.5,1.8,4562346734,0,True
17804834,Florida A&M Rattlers vs. Alabama A&M Bulldogs,2026-09-26T23:00:00Z,total,Total (prolongations incluses),225,70803,Plus de 51.5,51.5,1.8,4562248337,7,False
17804834,Florida A&M Rattlers vs. Alabama A&M Bulldogs,2026-09-26T23:00:00Z,total,Total (prolongations incluses),225,70803,Moins de 51.5,51.5,1.8696,4562248338,7,False
