event_id,match,start_date,market_type,market_name,market_type_id,sport_market_id,selection,line,price,odd_id,odd_status,is_main_bet
17796037,Buffalo Bulls vs. Robert Morris Colonials,2026-09-26T19:30:00Z,moneyline,Vainqueur (prolongations incluses),219,70793,Buffalo Bulls,,1.01,4542086369,0,False
17796037,Buffalo Bulls vs. Robert Morris Colonials,2026-09-26T19:30:00Z,moneyline,Vainqueur (prolongations incluses),219,70793,Robert Morris Colonials,,10.0,4542086370,0,False
17796037,Buffalo Bulls vs. Robert Morris Colonials,2026-09-26T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Buffalo Bulls (-17.5),-17.5,1.2858,4543341962,7,False
17796037,Buffalo Bulls vs. Robert Morris Colonials,2026-09-26T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Buffalo Bulls (-18.5),-18.5,1.3125,4542086794,0,False
17796037,Buffalo Bulls vs. Robert Morris Colonials,2026-09-26T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Buffalo Bulls (-19.5),-19.5,1.3572,4542086796,0,False
17796037,Buffalo Bulls vs. Robert Morris Colonials,2026-09-26T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Robert Morris Colonials (+17.5),-17.5,3.4,4543341963,7,False
17796037,Buffalo Bulls vs. Robert Morris Colonials,2026-09-26T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Buffalo Bulls (-20.5),-20.5,1.3847,4542086798,0,False
17796037,Buffalo Bulls vs. Robert Morris Colonials,2026-09-26T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Robert Morris Colonials (+18.5),-18.5,3.2,4542086795,0,False
17796037,Buffalo Bulls vs. Robert Morris Colonials,2026-09-26T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Buffalo Bulls (-21.5),-21.5,1.4348,4542086800,0,False
17796037,Buffalo Bulls vs. Robert Morris Colonials,2026-09-26T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Robert Morris Colonials (+19.5),-19.5,3.0,4542086797,0,False
17796037,Buffalo Bulls vs. Robert Morris Colonials,2026-09-26T19:30:00Z,spread,Handicap (inclus prolongations),223,70799,Buffalo Bulls (-22.5),-22.5,1.4762,4542086802,0,False
